Unnamed: 0,project_id,option_id,option_calculation_id,company_id,projects_name,facility_type_id,facility_type,industry_type_id,name,started_at,finished_at,tax_rate_source,finance_discount_rate,tax_exempt,active,area_count,area_count_sum,ave_annual_hours,max_kwh_cost,max_kwh_cost_simple,existing_lighting_count,total_watts_per_product,ave_lm70,total_solution_count,total_existing_quantity,total_proposed_quantity,total_replacement_count,total_fixture_watts,total_fixture_watt_hours,total_fixture_life_years,total_item_watts,sol_total_existing_count,total_product_count,energy_savings_per_year,total_savings_per_year,rebates,net_replacement_cost,payback,ROI,address,city,state,zip_code,latitude,longitude
3466,6744,6545.0,6510.0,32,Zamzows- Fairview,52.0,Retail,2254.0,Gerlach-King,2020-03-19 06:53:43.474331,2020-03-19 06:53:47.967705,2.0,5,False,True,8,585.0,3566.4,0.08,0.045,8,511920.0,11846.153846153846,8,517.0,517.0,352.0,958.0,61450496.0,749.3821247245903,14807.0,24,24,5587.35936,5587.35936,,19565.456472,3.36,28.557265546020016,6313 W Fairview Ave,Boise,ID,83704.0,,
3467,6745,6530.0,6495.0,211,Crown Screw & Bolt Corp.,,,2222.0,Ruecker-Jacobs,2020-11-06 20:00:26.481983,2020-11-06 20:00:30.602609,2.0,5,False,True,3,66.0,3008.0,0.0625,0.07,3,25278.0,30000.0,3,606.0,606.0,136.0,460.0,21743920.0,329.9686490594717,6710.0,11,11,3217.80088,6025.95773,782.0,8448.864999999998,1.4,71.32268926062852,,,,,,
3468,6745,6594.0,6559.0,211,Crown Screw & Bolt Corp.,,,2222.0,Ruecker-Jacobs,2020-11-06 20:00:30.732357,2020-11-06 20:00:35.482877,2.0,5,False,True,3,66.0,3008.0,0.0625,0.07,3,25278.0,30000.0,3,606.0,490.0,108.0,660.0,25809760.0,365.6897206916207,7880.0,347,231,2933.1920800000007,5740.72415,,12941.15,2.24,44.36023189592888,,,,,,
3470,6747,7087.0,7058.0,211,Taco Bell S. State Rd 46,,,2222.0,Ruecker-Jacobs,2020-09-22 20:02:29.020109,2020-09-22 20:02:32.575576,2.0,5,False,True,5,300.0,5518.0,0.0585,,5,189300.0,17200.0,5,199.0,199.0,137.0,336.0,18562848.0,118.60652875971022,3648.0,10,10,1433.39391,3372.39391,,6338.565000000001,1.88,53.20437528052484,,,,,,
3471,6756,6531.0,6496.0,251,Sugar Diner_274,,,,"Frami, Lowe and Mertz",2020-03-19 07:14:40.914702,2020-03-19 07:14:50.53005,2.0,5,False,True,10,435.0,,,,10,452545.0,18800.0,10,1020.0,3479.0,883.0,1453.5,0.0,0.0,16183.0,84,246,0.0,0.0,,5330.115,,0.0,,,,,,
3472,6756,6557.0,6522.0,251,Sugar Diner_274,,,,"Frami, Lowe and Mertz",2020-03-19 07:14:50.720497,2020-03-19 07:14:59.684584,2.0,5,False,True,10,435.0,,,,10,452545.0,18800.0,10,1034.0,1213.0,387.0,3138.5,0.0,0.0,15003.0,84,107,0.0,0.0,,7472.315,,0.0,,,,,,
3473,6757,6596.0,6561.0,732,Merchants Metals,62.0,Warehouse (Not Refrigerated),,"Lubowitz, Conn and Will",2020-03-30 15:23:07.82703,2020-03-30 15:23:11.34824,2.0,5,False,True,1,30.0,2860.0,0.111,,1,9030.0,16666.666666666668,1,144.0,144.0,24.0,360.0,4118400.0,104.89510489510492,1440.0,6,6,3019.99698,3019.99698,,14643.857865000002,4.85,20.62296020516585,500 Poplar St.,Etna,PA,15223.0,40.50424,-79.94894000000001
3474,6757,7315.0,7311.0,732,Merchants Metals,62.0,Warehouse (Not Refrigerated),,"Lubowitz, Conn and Will",2020-03-30 15:23:02.902808,2020-03-30 15:23:07.67058,2.0,5,False,True,2,30.0,2860.0,0.111,,2,18060.0,16666.666666666668,2,231.0,231.0,82.0,1074.0,26872560.0,209.79020979020981,9396.0,12,12,3462.5362200000004,3462.5362200000004,,13280.56311,3.84,26.07220937335691,500 Poplar St.,Etna,PA,15223.0,40.50424,-79.94894000000001
3475,6758,6846.0,6817.0,581, Church of the Open Door,,,2239.0,"Harvey, Kozey and Schuster",2020-07-13 15:09:33.089289,2020-07-13 15:09:35.240155,2.0,5,False,True,6,24.0,3500.0,0.111,,6,33192.0,16666.666666666668,6,216.0,216.0,116.0,594.0,22001000.0,142.85714285714286,6286.0,10,10,5267.283,6310.458000000001,1000.0,29573.2625,4.69,21.33838970252268,,,,,,
3476,6761,6532.0,6497.0,321,America First Credit Union - South Salt Lake - Working Copy 3,,,,Walter-O'Reilly,2020-03-18 05:52:04.420877,2020-03-18 05:52:35.165275,2.0,5,False,True,4,1224.0,3940.0,0.08,,4,238608.0,26205.882352941182,4,710.0,710.0,143.0,407.0,10794000.0,214.2857142857143,3084.0,22,22,670.8799999999999,670.8799999999999,,16303.7166666666,,4.114889958629082,,,,,,
3477,6762,6533.0,6498.0,552,Deerfoot Destination 2020 Phase 2 Exterior,,,,"Reynolds, Pfeffer and Gottlieb",2020-03-19 07:10:21.479877,2020-03-19 07:10:22.672092,2.0,5,False,True,1,1.0,4380.0,0.1,0.1,1,400.0,10000.0,1,41.0,41.0,41.0,135.0,24243300.0,11.415525114155251,5535.0,1,1,4758.87,6375.09,,41362.604,6.49,15.412690168152855,,,,,,
3478,6762,6534.0,6499.0,552,Deerfoot Destination 2020 Phase 2 Exterior,,,,"Reynolds, Pfeffer and Gottlieb",2020-03-19 07:10:22.747857,2020-03-19 07:10:23.714331,2.0,5,False,True,1,1.0,4380.0,0.1,0.1,1,400.0,10000.0,1,41.0,41.0,41.0,135.0,24243300.0,11.415525114155251,5535.0,1,1,4758.87,6375.09,,45052.60400000001,7.07,14.150325250900035,,,,,,
3479,6764,6535.0,6500.0,579,Rush Truck Center - Tulsa ,,,,"Hartmann, Schaden and Volkman",2020-03-19 07:16:45.144733,2020-03-19 07:16:48.181589,2.0,5,False,True,3,36.0,4063.5,0.11,,3,32796.0,20000.0,3,196.0,202.0,82.0,945.0,66081540.0,75.53908309768725,13940.0,6,9,8169.6971399999975,8169.6971399999975,4908.0,25797.0033333333,3.16,31.66917116083641,,,,,,
3480,6767,6542.0,6507.0,545,York Center 40 Building,40.0,Office (General Office Types),,Hintz-Kuhlman,2020-03-19 07:15:36.54636,2020-03-19 07:15:39.934891,2.0,5,False,True,5,98.0,3096.5,0.11,,5,115780.0,11571.428571428572,5,164.0,170.0,88.0,770.0,12801290.0,194.00544778396355,3970.0,13,17,2071.70568,2071.70568,,5514.2078,2.66,37.57032297549613,40W Eleventh Ave,York,PA,17404.0,40.01549,-76.75745
3480,6767,6542.0,6507.0,545,York Center 40 Building,40.0,Office (General Office Types),,Hintz-Kuhlman,2020-03-19 07:15:36.54636,2020-03-19 07:15:39.934891,2.0,5,False,True,5,98.0,3096.5,0.11,,5,115780.0,11571.428571428572,5,164.0,170.0,88.0,770.0,12801290.0,194.00544778396355,3970.0,13,17,2071.70568,2071.70568,,5514.2078,2.66,37.57032297549613,40W Eleventh Ave,York,PA,17404.0,39.97815,-76.73302
3480,6767,6542.0,6507.0,545,York Center 40 Building,40.0,Office (General Office Types),,Hintz-Kuhlman,2020-03-19 07:15:36.54636,2020-03-19 07:15:39.934891,2.0,5,False,True,5,98.0,3096.5,0.11,,5,115780.0,11571.428571428572,5,164.0,170.0,88.0,770.0,12801290.0,194.00544778396355,3970.0,13,17,2071.70568,2071.70568,,5514.2078,2.66,37.57032297549613,40W Eleventh Ave,York,PA,17404.0,39.9453,-76.79236
3480,6767,6542.0,6507.0,545,York Center 40 Building,40.0,Office (General Office Types),,Hintz-Kuhlman,2020-03-19 07:15:36.54636,2020-03-19 07:15:39.934891,2.0,5,False,True,5,98.0,3096.5,0.11,,5,115780.0,11571.428571428572,5,164.0,170.0,88.0,770.0,12801290.0,194.00544778396355,3970.0,13,17,2071.70568,2071.70568,,5514.2078,2.66,37.57032297549613,40W Eleventh Ave,York,PA,17404.0,39.9526,-76.75135999999999
3481,6769,6540.0,6505.0,327,Halsey Deli,52.0,Retail,2249.0,"Collier, Barrows and Runolfsdottir",2020-03-19 07:15:32.605609,2020-03-19 07:15:34.597102,2.0,5,False,True,2,2.0,3300.0,0.15,,2,680.0,20000.0,2,12.0,12.0,12.0,81.0,1910700.0,30.303030303030305,579.0,2,2,1049.895,1049.895,,1130.9372727272735,1.08,92.83406120908556,147 Halsey St,Newark,NJ,7012.0,,
3482,6770,6539.0,6504.0,623,CoreTech:  Shop High Bay LED Upgrade,,,,"Haag, Wilderman and Blick",2020-03-19 07:15:34.662598,2020-03-19 07:15:36.483466,2.0,5,False,True,1,3.0,1800.0,0.07,,1,266.0,20000.0,1,43.0,9.0,9.0,220.0,3564000.0,33.333333333333336,1980.0,43,9,651.924,704.034,,1980.0,2.81,35.557272727272725,,,,,,
3483,6773,6541.0,6506.0,623,Cushman & Wakefield,,,,"Haag, Wilderman and Blick",2020-03-18 05:15:17.546482,2020-03-18 05:15:19.462454,2.0,5,False,True,2,5.0,2000.0,0.076,,2,1214.0,20000.0,2,104.0,104.0,208.0,288.0,15712000.0,200.0,7856.0,8,8,1016.728,1021.928,,3004.0,2.94,34.018908122503326,,,,,,
3484,6773,7153.0,7124.0,623,Cushman & Wakefield,,,,"Haag, Wilderman and Blick",2020-03-18 05:15:15.622404,2020-03-18 05:15:17.475831,2.0,5,False,True,2,5.0,2000.0,0.076,,2,1214.0,20000.0,2,104.0,104.0,208.0,288.0,15712000.0,200.0,7856.0,8,8,1016.728,1021.928,,3004.0,2.94,34.018908122503326,,,,,,
3485,6775,6546.0,6511.0,545,York Center 30 Building,40.0,Office (General Office Types),,Hintz-Kuhlman,2020-03-19 07:16:41.832758,2020-03-19 07:16:45.040277,2.0,5,False,True,4,56.0,3096.5,0.11,,4,25536.0,17500.0,4,160.0,160.0,62.0,245.0,6369615.0,132.02142853984355,2415.0,7,7,1319.3060099999998,1319.3060099999998,,2673.207725,2.03,49.352917757261075,30W Eleventh Ave,York,PA,17404.0,40.01549,-76.75745
3485,6775,6546.0,6511.0,545,York Center 30 Building,40.0,Office (General Office Types),,Hintz-Kuhlman,2020-03-19 07:16:41.832758,2020-03-19 07:16:45.040277,2.0,5,False,True,4,56.0,3096.5,0.11,,4,25536.0,17500.0,4,160.0,160.0,62.0,245.0,6369615.0,132.02142853984355,2415.0,7,7,1319.3060099999998,1319.3060099999998,,2673.207725,2.03,49.352917757261075,30W Eleventh Ave,York,PA,17404.0,39.97815,-76.73302
3485,6775,6546.0,6511.0,545,York Center 30 Building,40.0,Office (General Office Types),,Hintz-Kuhlman,2020-03-19 07:16:41.832758,2020-03-19 07:16:45.040277,2.0,5,False,True,4,56.0,3096.5,0.11,,4,25536.0,17500.0,4,160.0,160.0,62.0,245.0,6369615.0,132.02142853984355,2415.0,7,7,1319.3060099999998,1319.3060099999998,,2673.207725,2.03,49.352917757261075,30W Eleventh Ave,York,PA,17404.0,39.9453,-76.79236
3485,6775,6546.0,6511.0,545,York Center 30 Building,40.0,Office (General Office Types),,Hintz-Kuhlman,2020-03-19 07:16:41.832758,2020-03-19 07:16:45.040277,2.0,5,False,True,4,56.0,3096.5,0.11,,4,25536.0,17500.0,4,160.0,160.0,62.0,245.0,6369615.0,132.02142853984355,2415.0,7,7,1319.3060099999998,1319.3060099999998,,2673.207725,2.03,49.352917757261075,30W Eleventh Ave,York,PA,17404.0,39.9526,-76.75135999999999
3486,6783,6549.0,6514.0,416,Cleveland flame,,,2249.0,Hermiston Group,2020-03-19 06:49:01.43366,2020-03-19 06:49:03.385794,2.0,5,False,True,1,1.0,3000.0,0.199,,1,476.0,20000.0,1,18.0,18.0,18.0,100.0,5400000.0,25.0,1800.0,1,1,4040.496,4161.996,,5540.914285714294,1.33,75.11388527937615,24951 Rockwell Dr,Euclid,OH,44117.0,,
3487,6793,6554.0,6519.0,557,686 West Broadway,,,2357.0,Schoen-Kutch,2020-03-19 06:54:49.6829,2020-03-19 06:54:58.820103,2.0,5,False,True,11,9216.0,4572.5,0.132,,11,5588352.0,21375.0,11,6012.0,6012.0,1623.0,1793.8,154853760.0,1390.7658029377797,32661.6,94,94,17894.3226,21516.7896833333,,49161.10000000001,2.28,43.76791748625091,,,,,,
3488,6793,6615.0,6580.0,557,686 West Broadway,,,2357.0,Schoen-Kutch,2020-03-19 06:54:38.17376,2020-03-19 06:54:49.503643,2.0,5,False,True,11,9216.0,4572.5,0.132,,11,5588352.0,21375.0,11,6012.0,6078.0,1700.0,1705.8,154853760.0,1390.765802937779,32661.6,94,105,17894.3226,21516.7896833333,,46053.7,2.14,46.72108795456891,,,,,,
3493,6830,6595.0,6560.0,447,Waterford Place,9.0,Commercial Condos,,"Connelly, Bins and Walter",2020-03-19 07:11:33.690641,2020-03-19 07:11:35.408527,2.0,5,False,True,2,20.0,5380.0,0.11,,2,3460.0,20000.0,2,142.0,142.0,76.0,140.0,21201600.0,36.41552511415525,3976.0,3,3,2434.74,2434.74,,4614.3,1.86,52.76509979845263,460 S Northwest Hwy,Park Ridge,IL,60068.0,42.03353,-87.86440999999999
3493,6830,6595.0,6560.0,447,Waterford Place,9.0,Commercial Condos,,"Connelly, Bins and Walter",2020-03-19 07:11:33.690641,2020-03-19 07:11:35.408527,2.0,5,False,True,2,20.0,5380.0,0.11,,2,3460.0,20000.0,2,142.0,142.0,76.0,140.0,21201600.0,36.41552511415525,3976.0,3,3,2434.74,2434.74,,4614.3,1.86,52.76509979845263,460 S Northwest Hwy,Park Ridge,IL,60068.0,42.011140000000005,-87.84062
3494,6832,6652.0,6622.0,416,Duncan Press,,,2249.0,Hermiston Group,2020-03-19 07:06:54.569858,2020-03-19 07:07:03.822364,2.0,5,False,True,15,108.0,2826.999999999998,0.125,,15,145800.0,18500.0,15,182.0,357.0,331.0,293.5,15099007.0,332.50795896710287,5341.0,24,44,3962.74725,4861.5919,,17722.0560305556,3.48,27.43243725004511,5049 Yukon St. NW,Canton,OH,44708.0,40.82978,-81.44484
3494,6832,6652.0,6622.0,416,Duncan Press,,,2249.0,Hermiston Group,2020-03-19 07:06:54.569858,2020-03-19 07:07:03.822364,2.0,5,False,True,15,108.0,2826.999999999998,0.125,,15,145800.0,18500.0,15,182.0,357.0,331.0,293.5,15099007.0,332.50795896710287,5341.0,24,44,3962.74725,4861.5919,,17722.0560305556,3.48,27.43243725004511,5049 Yukon St. NW,Canton,OH,44708.0,40.81256,-81.4165
3495,6833,6598.0,6563.0,716,Fox Chapel Mews,,,,Schmeler-Emard,2020-07-13 22:32:31.357888,2020-07-13 22:32:34.301556,2.0,5,False,True,1,1.0,1000.0,0.09,,1,246703.0,10000.0,1,1.0,1.0,1.0,132048.0,132048000.0,100.0,132048.0,1,1,10318.95,10318.95,,25458.09,2.4,40.53308791036564,,,,,,
3496,6834,6610.0,6575.0,447,Power Plant Services,25.0,Industrial - 1 Shift,,"Connelly, Bins and Walter",2020-03-19 07:08:27.67092,2020-03-19 07:08:33.891733,2.0,5,False,True,7,88.0,8760.0,0.11,,7,117425.0,22500.0,7,609.0,609.0,286.0,1418.0,152993400.0,113.013698630137,17465.0,21,21,10789.4292,10789.4292,,12916.5,2.41,83.53214260829172,3131 W. Soffel Avenue,Melrose Park,IL,60160.0,,
3497,6835,6669.0,6639.0,447,Converting Systems Inc.,25.0,Industrial - 1 Shift,,"Connelly, Bins and Walter",2020-08-14 20:11:38.054514,2020-08-14 20:11:39.71107,2.0,5,False,True,3,40.0,2340.0,0.11,,3,10920.0,20000.0,3,115.0,115.0,81.0,500.0,4867200.0,418.26923076923083,2340.0,17,17,596.7104,596.7104,3525.0,764.5100000000003,1.27,78.05135315430796,,,,,,
3498,6838,6788.0,6759.0,327,EMS Warrington PA,52.0,Retail,2249.0,"Collier, Barrows and Runolfsdottir",2020-03-19 06:36:08.911545,2020-03-19 06:36:13.350208,2.0,5,False,True,7,63.0,4160.0,0.12,,7,39690.0,21111.11111111111,7,392.0,692.0,251.0,377.5,41841280.0,132.21153846153848,10058.0,12,18,3594.24,3594.24,,13804.107115384631,3.65,26.03746819665164,,,,,,
3499,6839,6614.0,6579.0,347,1515 International Pkwy,,,,Upton LLC,2020-03-19 06:57:46.583967,2020-03-19 06:57:50.242289,2.0,5,False,True,7,88.0,6564.0,0.0872,,7,47656.0,9545.454545454544,7,441.0,501.0,470.0,125.0,25399152.0,114.43750313613329,5115.0,11,15,4618.8891263999985,15650.7633264,,19272.6215,1.23,81.20723652669669,1515 International Pkwy.,Lake Mary,FL,32746.0,28.76333,-81.37225
3500,6839,7038.0,7009.0,347,1515 International Pkwy,,,,Upton LLC,2020-03-19 06:57:43.099645,2020-03-19 06:57:46.471578,2.0,5,False,True,7,88.0,6564.0,0.0872,,7,47656.0,9545.454545454544,7,43.0,43.0,470.0,125.0,25399152.0,114.43750313613329,5115.0,11,15,278.4302976,2328.8422976,,13313.1225,5.38,17.492833087053768,1515 International Pkwy.,Lake Mary,FL,32746.0,28.76333,-81.37225
3501,6839,7132.0,7103.0,347,1515 International Pkwy,,,,Upton LLC,2020-05-04 16:31:45.87652,2020-05-04 16:31:51.659657,2.0,5,False,True,7,88.0,6564.0,0.0872,,7,47656.0,9545.454545454544,7,43.0,43.0,470.0,118.0,24084384.0,114.43750313613329,4814.0,11,15,393.0780672,2443.4900672,,15463.1225,5.92,15.802048177526887,1515 International Pkwy.,Lake Mary,FL,32746.0,28.76333,-81.37225
3502,6839,7570.0,7566.0,347,1515 International Pkwy,,,,Upton LLC,2020-05-11 19:53:31.057684,2020-05-11 19:53:33.407569,2.0,5,False,True,7,88.0,6564.0,0.0872,,7,47656.0,9545.454545454544,7,43.0,43.0,470.0,117.0,23896560.0,114.43750313613329,4771.0,11,15,409.45632,2459.86832,,10585.38525,4.13,23.238344773516868,1515 International Pkwy.,Lake Mary,FL,32746.0,28.76333,-81.37225
3504,6843,6611.0,6576.0,565,Keltour Controls,,,2251.0,Lueilwitz LLC,2020-03-19 07:10:50.306295,2020-03-19 07:10:51.35988,2.0,5,False,True,1,3.0,2600.0,0.13,,1,714.0,20000.0,1,33.0,33.0,33.0,165.0,14157000.0,19.23076923076923,5445.0,1,1,814.242,814.242,,13896.3,,5.859415815720732,,,,,,
3505,6844,6613.0,6578.0,565,Pleasant Manufacturing,,,2251.0,Lueilwitz LLC,2020-03-19 07:10:37.957747,2020-03-19 07:10:41.407502,2.0,5,False,True,2,90.0,8760.0,0.139,,2,28332.0,18000.0,2,285.0,1125.0,165.0,117.25,10103600.0,102.12201591511938,2680.0,8,29,5147.909535600002,5147.909535600002,,8867.607272727275,1.83,58.052971644703156,,,,,,
3506,6844,7080.0,7051.0,565,Pleasant Manufacturing,,,2251.0,Lueilwitz LLC,2020-03-19 07:10:32.712605,2020-03-19 07:10:37.836013,2.0,5,False,True,3,90.0,8760.0,0.139,,3,42498.0,18000.0,3,289.0,1129.0,169.0,217.25,13607600.0,107.82977847219699,3080.0,9,30,5043.1035356,5043.1035356,,5687.82545454546,1.2,88.66487862368868,,,,,,
3507,6854,6673.0,6643.0,276,Norris Moore,,,2239.0,Maggio Inc,2020-03-19 07:06:38.63993,2020-03-19 07:06:41.244654,2.0,5,False,True,7,42.0,,,,7,59556.0,10000.0,7,26.0,26.0,26.0,544.0,0.0,0.0,2720.0,7,7,0.0,0.0,,9500.0,,0.0,,,,,,
3508,6855,7393.0,7389.0,276,Regal Motors OKC,,,2239.0,Maggio Inc,2020-04-13 19:15:38.812137,2020-04-13 19:15:39.978762,2.0,5,False,True,1,48.0,3996.0,0.09,,1,11538.0,10000.0,1,36.0,36.0,36.0,300.0,43156800.0,25.02502502502503,10800.0,1,1,10072.79712,10072.79712,,27000.0,2.6,37.306656,,,,,,
3509,6857,6829.0,6800.0,276,The Lakes OKC - LED Lighting Retrofit ,24.0,Hospitals / Health Care,2239.0,Maggio Inc,2020-03-19 06:27:22.408021,2020-03-19 06:27:36.54542,2.0,5,False,True,12,665.0,4721.0,0.1,,12,523740.0,10526.315789473683,12,11113.0,11113.0,2392.0,4869.0,278822260.0,1969.9216267739816,59060.0,186,186,12048.4641,12048.4641,9701.64,25593.61,2.08,47.07606351741704,5701 West Britton Rd,Oklahoma City,OK,73132.0,,
3510,6865,6619.0,6584.0,416,Tiger,,,2249.0,Hermiston Group,2020-03-19 07:09:18.059521,2020-03-19 07:09:20.13204,2.0,5,False,True,2,6.0,2800.0,0.135,,2,1452.0,10000.0,2,107.0,214.0,130.0,56.0,6720000.0,98.21428571428572,2400.0,3,6,2374.596,2888.396,,5823.26,1.98,49.601013865085875,,,,,,
3511,6866,6878.0,6849.0,327,SCHRAFEL PAPER CORP ,62.0,Warehouse (Not Refrigerated),2249.0,"Collier, Barrows and Runolfsdottir",2020-03-19 06:16:52.947724,2020-03-19 06:16:57.452872,2.0,5,False,True,3,33.0,2600.0,0.2,,3,7722.0,13666.666666666668,3,393.0,407.0,57.0,367.20000000000016,4517760.0,221.15384615384613,1737.6,12,14,1243.008,1243.008,,3194.4521818181797,2.49,38.9114605338221,248-32 Jericho Turnpike,Floral Pk,NJ,11001.0,40.724270000000004,-73.71513
3511,6866,6878.0,6849.0,327,SCHRAFEL PAPER CORP ,62.0,Warehouse (Not Refrigerated),2249.0,"Collier, Barrows and Runolfsdottir",2020-03-19 06:16:52.947724,2020-03-19 06:16:57.452872,2.0,5,False,True,3,33.0,2600.0,0.2,,3,7722.0,13666.666666666668,3,393.0,407.0,57.0,367.20000000000016,4517760.0,221.15384615384613,1737.6,12,14,1243.008,1243.008,,3194.4521818181797,2.49,38.9114605338221,248-32 Jericho Turnpike,Floral Pk,NJ,11001.0,40.720659999999995,-73.72596
3511,6866,6878.0,6849.0,327,SCHRAFEL PAPER CORP ,62.0,Warehouse (Not Refrigerated),2249.0,"Collier, Barrows and Runolfsdottir",2020-03-19 06:16:52.947724,2020-03-19 06:16:57.452872,2.0,5,False,True,3,33.0,2600.0,0.2,,3,7722.0,13666.666666666668,3,393.0,407.0,57.0,367.20000000000016,4517760.0,221.15384615384613,1737.6,12,14,1243.008,1243.008,,3194.4521818181797,2.49,38.9114605338221,248-32 Jericho Turnpike,Floral Pk,NJ,11001.0,40.71427,-73.70013
3512,6867,6641.0,6606.0,447,CDS Plastics - Aurora,30.0,Light Manufacturers,,"Connelly, Bins and Walter",2020-08-13 14:50:43.049429,2020-08-13 14:50:44.34597,2.0,5,False,True,2,4.0,3833.0,0.11,,2,2468.0,30000.0,2,7.0,7.0,7.0,324.0,4346622.0,37.04669971301853,1134.0,2,2,617.68795,617.68795,,844.75,1.35,73.12079905297425,,,,,,
3513,6868,6620.0,6585.0,472,JACKSONVILLE RETROFIT PAYBACK,,,,"Cormier, Hartmann and Harber",2020-03-19 07:09:15.307697,2020-03-19 07:09:17.974024,2.0,5,False,True,7,14.0,4380.0,0.1,,7,56896.0,20000.0,7,155.0,133.0,133.0,1694.0,109167120.0,98.17351598173515,24924.0,8,7,16071.096,24673.416,,97278.96,,25.363568853943338,,,,,,
3514,6869,6622.0,6587.0,568,Merritt Properties 611 N Hammonds Ferry Rd Ste K,,,2254.0,"Monahan, Roberts and Harvey",2020-03-19 07:06:35.688784,2020-03-19 07:06:38.546726,2.0,5,False,True,4,50.0,3744.0,0.14,,4,11200.0,14200.0,4,47.0,0.0,,,,,,19,4,0.0,0.0,,0.0,,,611 N. Hammonds Ferry Road,Linthicum Heights,MD,21090.0,39.20511,-76.65275
3515,6869,6671.0,6641.0,568,Merritt Properties 611 N Hammonds Ferry Rd Ste K,,,2254.0,"Monahan, Roberts and Harvey",2020-03-19 07:06:30.263636,2020-03-19 07:06:35.56975,2.0,5,False,True,4,50.0,3744.0,0.14,,4,11200.0,14200.0,4,266.0,251.0,32.0,1272.0,7473024.0,173.61111111111111,1996.0,28,13,1011.6288,1011.6288,,2084.8712,2.02,48.522364355169756,611 N. Hammonds Ferry Road,Linthicum Heights,MD,21090.0,39.20511,-76.65275
3516,6871,6625.0,6590.0,545,Chapman Ford,1.0,Auto Related,,Hintz-Kuhlman,2020-03-19 07:09:04.916042,2020-03-19 07:09:07.227074,2.0,5,False,True,2,3.0,3833.0,0.11,,2,1798.0,10000.0,2,57.0,57.0,57.0,250.0,31430600.0,26.08922515001305,8200.0,2,2,7094.76801,7094.76801,,9115.27417,1.27,77.83384106371865,5201 Main Street,East Petersburg,PA,17520.0,40.1001,-76.35413
3517,6872,6628.0,6593.0,327,Passaic County Welders,34.0,Manufacturing Facility,2249.0,"Collier, Barrows and Runolfsdottir",2020-03-19 07:08:44.072447,2020-03-19 07:08:47.558058,2.0,5,False,True,3,15.0,2600.0,0.15,,3,7575.0,13333.33333333333,3,632.0,632.0,148.0,865.0,37908000.0,173.0769230769231,14580.0,9,9,8478.6,8478.6,,23851.542222222266,2.72,35.54738691949473,,,,,,
3518,6872,6760.0,6731.0,327,Passaic County Welders,34.0,Manufacturing Facility,2249.0,"Collier, Barrows and Runolfsdottir",2020-03-19 07:08:40.475157,2020-03-19 07:08:43.983973,2.0,5,False,True,3,15.0,2600.0,0.15,,3,7575.0,13333.33333333333,3,608.0,608.0,148.0,865.0,37908000.0,173.0769230769231,14580.0,9,9,8970.0,8970.0,,19963.53777777775,2.17,44.931915875075426,,,,,,
3519,6873,6630.0,6595.0,623,Regency Plus/Window Group (Mt. Carmel),,,,"Haag, Wilderman and Blick",2020-03-19 07:09:01.612342,2020-03-19 07:09:04.831008,2.0,5,False,True,5,32.0,4000.0,0.065,,5,29920.0,18750.0,5,90.0,90.0,550.0,393.0,170316000.0,112.5,42579.0,9,9,13368.42,14242.02,,61169.39,4.05,23.282919774089624,,,,,,
3520,6873,6676.0,6646.0,623,Regency Plus/Window Group (Mt. Carmel),,,,"Haag, Wilderman and Blick",2020-03-19 07:08:50.403003,2020-03-19 07:08:54.594036,2.0,5,False,True,1,32.0,4000.0,0.065,,1,5984.0,18750.0,1,8.0,8.0,8.0,150.0,4800000.0,12.5,1200.0,1,1,630.24,662.24,,418.0,0.63,158.4306220095694,,,,,,
3521,6874,6626.0,6591.0,774,Sample Project #1,,,,Rogahn-Yost,2020-06-17 16:49:28.256775,2020-06-17 16:49:30.524156,2.0,5,False,True,3,27.0,2516.222222222222,0.09,,3,17442.0,16666.666666666668,3,35.0,35.0,35.0,146.0,8082300.0,140.93406593406593,2110.0,3,3,3200.9616,3667.6991,,3798.3012,1.03,96.56156547037395,123 Main St,Austin,TX,12345.0,,
3522,6875,6763.0,6734.0,321,America First Credit Union - Draper 72,,,,Walter-O'Reilly,2020-03-18 06:16:34.487197,2020-03-18 06:16:45.624645,2.0,5,False,True,8,1280.0,3940.0,0.08,,8,505280.0,25656.25,8,1346.0,1346.0,250.0,1035.8,18767350.0,592.8571428571429,5362.1,50,50,1442.812,1442.812,,21139.91666666663,,6.825060016792888,520 East 12300 South,Draper,UT,84020.0,40.49519,-111.86065
3523,6876,6632.0,6597.0,552,Deerfoot Destination 2020 Phase 3 Exterior,,,,"Reynolds, Pfeffer and Gottlieb",2020-03-18 06:10:56.504256,2020-03-18 06:10:57.796934,2.0,5,False,True,1,1.0,4380.0,0.1,0.1,1,400.0,10000.0,1,33.0,33.0,33.0,135.0,19512900.0,11.415525114155251,4455.0,1,1,3830.31,5131.17,,33291.852,6.49,15.412690168152855,,,,,,
3524,6876,6633.0,6598.0,552,Deerfoot Destination 2020 Phase 3 Exterior,,,,"Reynolds, Pfeffer and Gottlieb",2020-03-18 06:10:55.41512,2020-03-18 06:10:56.426935,2.0,5,False,True,1,1.0,4380.0,0.1,0.1,1,400.0,10000.0,1,33.0,33.0,33.0,135.0,19512900.0,11.415525114155251,4455.0,1,1,3830.31,5131.17,,33291.852,6.49,15.412690168152855,,,,,,
